"Id";"CIF";"Entidad_Norm";"Provincia_Entidad";"ID_ENTIDAD";"NIF_COD";"ACRONIMO";"NOMBRE_ENTIDAD";"Nombre_Entidad_Mostrar";"TIPO_ENTIDAD_N1_1";"TIPO_ENTIDAD_N2_1";"DIRECCION_POSTAL";"COD_POSTAL";"COD_PROVINCIA";"PROVINCIA";"COD_CCAA";"CCAA";"ENLACE_WEB";"SOMMA";"TIPO_ENTIDAD_REGIONAL";"ESTADO_x";"CodigoInvente";"DenominacionSocial";"FormaJuridica_Codigo";"FormaJuridica_Descripcion";"NIF";"codigoDir3";"codigoOrigen";"Provincia_Codigo";"C_ID_UD_ORGANICA";"C_DNM_UD_ORGANICA";"C_ID_NIVEL_ADMON";"C_ID_TIPO_ENT_PUBLICA";"N_NIVEL_JERARQUICO";"C_ID_DEP_UD_SUPERIOR";"C_DNM_UD_ORGANICA_SUPERIOR";"C_ID_DEP_UD_PRINCIPAL";"C_DNM_UD_ORGANICA_PRINCIPAL";"B_SW_DEP_EDP_PRINCIPAL";"C_ID_DEP_EDP_PRINCIPAL";"C_DNM_UD_ORGANICA_EDP_PRINCIPAL";"C_ID_ESTADO";"D_VIG_ALTA_OFICIAL";"NIF_CIF";"C_ID_AMB_PROVINCIA";"C_DESC_PROV";"CONTACTOS";"List_Entidad_Norm";"List_Provincia_Entidad";"List_CIF"
3828;"A28456820";"laboratorios normon sa";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['laboratorios normon sa']";"[28]";"['A28456820']"
7008;"B26456079";"geolica innovations s l";26;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['geolica innovations s l']";"[26]";"['B26456079']"
4910;"B67481242";"connecta therapeutics sl";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['connecta therapeutics sl']";"[8]";"['B67481242']"
5324;"P0812200D";"ayuntamiento de molins de rei";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01081234";"Ayuntamiento de Molins de Rei";3;"AY";1;"LA9999999";"Entidades Locales";"L01081234";"Ayuntamiento de Molins de Rei";"N";"NaN";"NaN";"V";"NaN";"P0812200D";"8,0000";"Barcelona";"mbf@molinsderei.cat";"['ajuntament de molins de rei', 'ayuntamiento de molins de rei']";"[8]";"['P0812200D']"
4207;"B99334971";"global export foods aragon s l";50;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['global export foods aragon s l']";"[50]";"['B99334971']"
7865;"B66345869";"ebiid products and solutions sl";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ebiid products and solutions sl']";"[8]";"['B66345869']"
155;"";"plataforma tecnologica ferroviaria espanola";28;155;"";"PTFE";"Plataforma Tecnológica Ferroviaria Española - PTFE";"Plataforma Tecnológica Ferroviaria Española";"Clúster/Plataforma";"Plataforma Tecnológica";"Calle Santa Isabel, 44, Madrid";28012;28;"Madrid";13;"Madrid, Comunidad de";"http://www.ptferroviaria.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['plataforma tecnologica ferroviaria espanola']";"[28]";"[]"
5736;"";"instituto nacional de toxicologia y ciencias forenses";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto nacional de toxicologia y ciencias forenses']";"[28]";"[]"
5549;"G04818829";"asociacion alvelal";4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion alvelal']";"[4]";"['G04818829']"
95;"G85723435";"plataforma tecnologica espanola de envase y embalaje";28;95;"G85723435";"PACKNET";"PLATAFORMA TECNOLOGICA ESPANOLA DE ENVASE Y EMBALAJE PACK NET";"Plataforma Tecnológica Española de Envase y Embalaje";"Clúster/Plataforma";"Plataforma Tecnológica";"Calle Núñez Morgado, 5";28036;28;"Madrid";13;"Madrid, Comunidad de";"http://www.packnet.es";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['plataforma tecnologica espanola de envase y embalaje pack net', 'plataforma tecnologica espanola de envase y embalaje']";"[28]";"['G85723435']"
2476;"A28472819";"fujitsu technology solutions sa";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fujitsu technology solutions sa']";"[28]";"['A28472819']"
3275;"G27389139";"asociacion montes e vales orientais";27;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion montes e vales orientais']";"[27]";"['G27389139']"
7139;"B31560022";"talleres mecacontrol sl";31;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['talleres mecacontrol sl']";"[31]";"['B31560022']"
1773;"";"instituto universitario de antropologia social y cultural";46;1823;"";"";"";"Instituto Universitario de Antropología Social y Cultural";"Centro de Investigación";"Centro/Instituto Propio";"Carrer de Quevedo, 2";46001;46;"Valencia/València";10;"Comunitat Valenciana";"https://www.ucv.es/investigacion/institutos-universitarios";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto universitario de antropologia social y cultural']";"[46]";"[]"
2761;"B91936997";"skylife engineering sl";41;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['skylife engineering sl']";"[41]";"['B91936997']"
3351;"B66284415";"tekstum solutions sl";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['tekstum solutions sl']";"[8]";"['B66284415']"
1196;"";"instituto ingenieria energetica";46;1220;"";"IIE";"";"Instituto Ingeniería Energética";"Centro de Investigación";"Centro/Instituto propio";"Camino de Vera, s/n, Edificio 8E, Ciudad Politécnica de la Innovación";46022;46;"Valencia/València";10;"Comunitat Valenciana";"http://www.iie.upv.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto ingenieria energetica']";"[46]";"[]"
5396;"S4611001A";"generalitat valenciana";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['consejeria de educacion comunidad valenciana', 'generalidad valenciana', 'generalitat valenciana']";"[]";"['S4611001A']"
6874;"B45464203";"combustibles abonos y piensos toledo sl";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['combustibles abonos y piensos toledo sl']";"[28]";"['B45464203']"
1890;"G21395132";"fundacion andaluza beturia para la investigacion en salud fabis";21;1940;"G21395132";"FABIS";"FUNDACION ANDALUZA BETURIA PARA LA INVESTIGACION EN SALUD  FABIS";"Fundación Andaluza Beturia para la Investigación en Salud FABIS";"Entidad de Gestión, Promoción y Fomento de la I+D";"Otra entidad de Gestión Sanitaria";"";21005;21;"Huelva";1;"Andalucía";"";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion andaluza beturia para la investigacion en salud fabis', 'fundacion andaluza beturia para la investigacion en salud', 'fabis']";"[21]";"['G21395132']"
1726;"";"biobanco hospital universitario vall d hebron";8;1776;"";"Biobanco HUVH";"";"Biobanco Hospital Universitario Vall d’Hebron";"Infraestructura";"Infraestructura propia";"Paseo del Valle de Hebrón, 119-129";8035;8;"Barcelona";9;"Cataluña";"http://www.vhir.org/portal1/article_menu_serveis.asp?s=serveis&contenttypeid=293&contentid=1220";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['biobanco hospital universitario vall d hebron']";"[8]";"[]"
574;"";"instituto universitario de investigacion de ingenieria de aragon";50;580;"";"I3A";"Instituto de Investigación en Ingeniería de Aragón (I3A)";"Instituto Universitario de Investigación de Ingeniería de Aragón";"Centro de Investigación";"Centro/Instituto propio";"Calle de Mariano Esquillor Gómez, s/n";50018;50;"Zaragoza";2;"Aragón";"https://i3a.unizar.es/es";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto universitario de investigacion de ingenieria de aragon']";"[50]";"[]"
7240;"B50776947";"implaser 99 sll";50;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['implaser 99 sll']";"[50]";"['B50776947']"
3447;"A54444013";"forest chemical group s a";3;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['forest chemical group s a']";"[3]";"['A54444013']"
2704;"B55170641";"insylo technologies slu";17;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['insylo technologies slu']";"[17]";"['B55170641']"
7620;"A96945530";"frescos y elaborados delisano sa";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['frescos y elaborados delisano sa']";"[46]";"['A96945530']"
5796;"G60480340";"catalunya camina associacio pels drets dels vianants";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['catalunya camina associacio pels drets dels vianants']";"[8]";"['G60480340']"
6481;"G99457772";"mensa civica";50;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['mensa civica']";"[50]";"['G99457772']"
6678;"A58790262";"biovert sa";25;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['biovert sa']";"[25]";"['A58790262']"
8025;"A08536476";"interquim s a";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['interquim s a']";"[8]";"['A08536476']"
3755;"B66284431";"sharing academy sl";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['sharing academy sl']";"[8]";"['B66284431']"
7516;"B26264366";"barlovento recursos naturales s l";26;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['barlovento recursos naturales s l']";"[26]";"['B26264366']"
6060;"G30519623";"asociacion para el desarrollo rural integrado de los municipios de lavega del segura";30;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion para el desarrollo rural integrado de los municipios de lavega del segura']";"[30]";"['G30519623']"
5350;"P2802600C";"ayuntamiento de brunete";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01280262";"Ayuntamiento de Brunete";3;"AY";1;"LA9999999";"Entidades Locales";"L01280262";"Ayuntamiento de Brunete";"N";"NaN";"NaN";"V";"NaN";"P2802600C";"28,0000";"Madrid";"informatica@brunete.org";"['ayuntamiento de brunete']";"[28]";"['P2802600C']"
185;"V84884543";"ciber enfermedades hepaticas y digestivas";8;186;"V84884543";"CIBEREHD";"CIBER ENFERMEDADES HEPATICAS Y DIGESTIVAS CIBEREHD";"CIBER Enfermedades Hepáticas y Digestivas";"Organismo público de I+D Estatal";"Centro de investigación en red";"Carrer Rosselló, 149-153. Cek Building. 4th Floor";8036;8;"Barcelona";9;"Cataluña";"http://www.ciberehd.org";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ciber enfermedades hepaticas y digestivas']";"[8]";"['V84884543']"
6898;"B67368365";"awec advisors s l";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['awec advisors s l']";"[8]";"['B67368365']"
1867;"G42152405";"fundacion instituto de estudios de ciencias de la salud de castilla y leon";42;1917;"G42152405";"IECSCYL";"FUNDACION INSTITUTO DE ESTUDIOS DE CIENCIAS DE LA SALUD DE CASTILLA Y LEON  ";"Fundación Instituto de Estudios de Ciencias de la Salud de Castilla y León";"Entidad de Gestión, Promoción y Fomento de la I+D";"Entidad Gestora IISA";"";42002;42;"Soria";7;"Castilla y León";"";"";"";"ACTIVO";"INV00003024";"Fundación Instituto de Estudios de Ciencias de la Salud de Castilla y León";6;"Fundación ";"G42152405";"NaN";"0700000HH006";42;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion instituto de estudios de ciencias de la salud de castilla y leon ibsal', 'fundacion instituto de estudios de ciencias de la salud de castilla y leon iecscyl instituto de investigacion biomedica de salamanca ibsal', 'fundacion instituto de estudios de ciencias de la salud de castilla y leon', 'fundacion iecscyl', 'fundacion instituto de estudios de ciencias de la salud de castilla y leon iecscyl', 'fundacion instituto estudios ciencias de la salud castilla y leon']";"[42]";"['G42152405']"
5517;"G18955328";"asociacion arte tecnologia y sociedad";18;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion arte tecnologia y sociedad']";"[18]";"['G18955328']"
7205;"B63391940";"desarrollo y aplicaciones de la osmosis directa sl";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['desarrollo y aplicaciones de la osmosis directa sl']";"[8]";"['B63391940']"
4378;"G28481166";"union de empresas siderurgicas";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['union de empresas siderurgicas']";"[28]";"['G28481166']"
1109;"";"centro de investigacion en informatica estadistica y matematicas";26;1126;"";"CIME";"";"Centro de Investigación en Informática, Estadística y Matemáticas";"Centro de Investigación";"Centro/Instituto propio";"Calle Madre de Dios, 853, Logroño";26004;26;"Rioja, La";17;"Rioja, La";"https://www.unirioja.es/servicios/sgib/investigacion/centros_investigacion/Reglamento_CIME.pdf";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro de investigacion en informatica estadistica y matematicas']";"[26]";"[]"
177;"G60954104";"institut universitari per a la recerca a l atencio primaria de salut jordi gol i gurina";8;178;"G60954104";"IDIAPJGOL";"FUNDACIO INSTITUT UNIVERSITARI PER A LA RECERCA A LATENCIO PRIMARIA DE SALUT JORDI GOL I GURINA";"Institut Universitari per a la recerca a l'Atenció Primària de Salut Jordi Gol i Gurina";"Organismo de I+D Regional";"Centro/Instituto mixto";"Gran Via De Les Corts Catalanes, 587, Barcelona";8007;8;"Barcelona";9;"Cataluña";"http://www.idiapjgol.org";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['institut universitari d investigacio en atencio primaria idiap jordi gol', 'idiap jordi gol', 'institut de recerca en atencio primaria jordi gol', 'fundacio institut universitari pera la recerca a l atencio primaria de salut jordi gol i gurina', 'institut universitari daeur investigacio en atencio primaria idiap jordi gol', 'institut universitari per a la recerca a l atencio primaria de salut jordi gol i gurina']";"[8]";"['G60954104']"
2724;"B47550074";"immunological medicinal products s l";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['immunological medicinal products s l']";"[28]";"['B47550074']"
2289;"P1919300B";"ayuntamiento de luzaga";19;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01191620";"Ayuntamiento de Luzaga";3;"AY";1;"LA9999999";"Entidades Locales";"L01191620";"Ayuntamiento de Luzaga";"N";"NaN";"NaN";"V";"NaN";"P1919300B";"19,0000";"Guadalajara";"aytoluzaga@gmail.com";"['ayuntamiento de luzaga']";"[19]";"['P1919300B']"
1287;"";"flota ocenografica espanola";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['flota ocenografica espanola']";"[]";"[]"
7810;"A31001738";"magnesitas navarras s a";31;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['magnesitas navarras s a']";"[31]";"['A31001738']"
6170;"G95172433";"azaro fundazioa";48;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['azaro fundazioa']";"[48]";"['G95172433']"
666;"G46421988";"asociacion de investigacion de la industria agroalimentaria";46;673;"G46421988";"AINIA";"ASOCIACION DE INVESTIGACION DE LA INDUSTRIA AGROALIMENTARIA";"Asociación de Investigación de la Industria Agroalimentaria";"Centro tecnológico y de apoyo a la innovación tecnológica";"Centro Tecnológico Registrado";"Calle Benjamin Franklin, 5-11";46980;46;"Valencia/València";10;"Comunitat Valenciana";"https://www.ainia.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion de investigacion de la industria agroalimentaria', 'ainia', 'associacio d investigacio de la industria agroalimentaria ainia']";"[46]";"['G46421988']"
7098;"B17530684";"helipistas s l";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['helipistas s l']";"[8]";"['B17530684']"
330;"";"centro nacional de investigaciones metalurgicas";28;334;"";"CENIM";"CENTRO NACIONAL DE INVESTIGACIONES METALURGICAS CENIM";"Centro Nacional de Investigaciónes Metalúrgicas";"Centro de Investigación";"Centro/Instituto propio";"Avenida de Gregorio del Amo, 8";28040;28;"Madrid";13;"Madrid, Comunidad de";"http://www.cenim.csic.es";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro nacional de investigaciones metalurgicas']";"[28]";"[]"
2858;"A13027487";"symaga s a";13;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['symaga s a']";"[13]";"['A13027487']"
1288;"";"infraestructura integrada de experimentacion maritima marhis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['infraestructura integrada de experimentacion maritima marhis']";"[]";"[]"
1062;"";"instituto universitario de tecnologia industrial de asturias";33;1077;"";"IUTA";"";"Instituto Universitario de Tecnología Industrial de Asturias";"Centro de Investigación";"Centro/Instituto propio";"Campus Universitario de Gijón";33203;33;"Asturias";3;"Asturias, Principado de";"http://www.iuta.uniovi.es/web/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto universitario de tecnologia industrial de asturias']";"[33]";"[]"
2790;"B20896288";"ibarmia innovatek";20;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ibarmia innovatek']";"[20]";"['B20896288']"
3563;"A39036819";"agrupacion cantabra de construccion e ingenieria s a";39;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['agrupacion cantabra de construccion e ingenieria s a']";"[39]";"['A39036819']"
6053;"Q3973001E";"camara oficial de comercio industria y navegacion de cantabria";39;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['camara oficial de comercio industria y navegacion de cantabria']";"[39]";"['Q3973001E']"
6013;"G67172205";"revolve";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['revolve']";"[8]";"['G67172205']"
2637;"G59716761";"fundacio esade";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion esade', 'fundacio esade']";"[8]";"['G59716761']"
2429;"G97335798";"sociedad espanola de biologia de la conservacion de plantas sebicop";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['sociedad espanola de biologia de la conservacion de plantas sebicop']";"[28]";"['G97335798']"
1018;"";"departamento de regulacion genica y morfogenesis del cabd";41;1032;"";"GEM-DCM2";"DEPARTAMENTO DE REGULACIÓN GÉNICA Y MORFOGÉNESIS DEL CABD";"Departamento de Regulación Génica y Morfogénesis del CABD";"Unidad/Grupo de Investigación";"Grupo Investigación mixto";"Carretera De Utrera Km1, Universidad Pablo de Olavide";41013;41;"Sevilla";1;"Andalucía";"http://www.cabd.es/es/research_groups.html";"Centro María de Maeztu";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['departamento de regulacion genica y morfogenesis del cabd']";"[41]";"[]"
8013;"B67067173";"artificial nature s l u";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['artificial nature s l u']";"[8]";"['B67067173']"
2881;"B19601335";"genetica avanzada dnactive sl";18;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['genetica avanzada dnactive sl']";"[18]";"['B19601335']"
2035;"";"gobierno de ceuta";51;100006;"";"GOBIERNO CEUTA";"";"Gobierno de Ceuta";"Administración pública";"Administración pública";"Calle Beatriz de Silva, 4";51001;51;"Ceuta";18;"Ceuta";"https://www.ceuta.es/gobiernodeceuta/";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['gobierno de ceuta']";"[51]";"[]"
2279;"P4516200E";"ayuntamiento de sesena";45;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01451611";"Ayuntamiento de Seseña";3;"AY";1;"LA9999999";"Entidades Locales";"L01451611";"Ayuntamiento de Seseña";"N";"NaN";"NaN";"V";"NaN";"P4516200E";"45,0000";"Toledo";"Ayuntamiento@ayto.e.telefonica.ne";"['ayuntamiento de sesea', 'ayuntamiento de sesena']";"[45]";"['P4516200E']"
992;"G95532826";"basque centre for climate change";48;1006;"G95532826";"BC3";"ASOCIACION BC3 BASQUE CENTRE FOR CLIMATE CHANGE KLIMA ALDAKETA IKERGAI";"Basque Centre for Climate Change";"Organismo de I+D Regional";"Centro/Instituto mixto";"Parque Científico UPV/EHU B/Sarriena s/n, Leioa";48940;48;"Bizkaia";16;"País Vasco";"https://www.bc3research.org/";"Centro María de Maeztu";"BERC";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asoc bc3 basque centre for climate change klima aldaketa ikergai', 'asoc bc3 basque centre for climate change klima aldaketa ikergai bc3', 'basque centre for climate change', 'bc3 basque centre for climate change bc3', 'bc3 basque centre for climate change klima alkadeta ikergai']";"[48]";"['G95532826']"
4038;"A30627947";"valoriza conservacion de infraestructuras sa";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['valoriza conservacion de infraestructuras sa']";"[28]";"['A30627947']"
1129;"";"estacion enologica de almendralejo";6;1148;"";"";"";"Estación Enológica de Almendralejo";"Organismo de I+D Regional";"Centro/Instituto propio";"Avenida Presidente Juan Carlos Rodríguez Ibarra, Almendralejo";6200;6;"Badajoz";11;"Extremadura";"http://www.juntaex.es/con03/estacion-enologica-de-almendralejo";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['estacion enologica de almendralejo']";"[6]";"[]"
1075;"";"centro de investigacion de procesos e practicas culturais emerxentes";15;1090;"";"CIPPCE";"";"Centro de Investigación de Procesos e Prácticas Culturais Emerxentes";"Centro de Investigación";"Centro/Instituto propio";"Avenida de Castelao s/n, Santiago de Compostela";15705;15;"Coruña, A";12;"Galicia";"https://www.usc.gal/gl/institutos/cippce/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro de investigacion de procesos e practicas culturais emerxentes']";"[15]";"[]"
